id,eph_codagl,eph_aglome,codaglo,aglomerado,codprov,nomprov,coddepto,localidade,frac2010,radio2010,the_geom,tiporad,entidades
12341,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,01,14,NA,U,
12342,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,02,01,NA,U,
12343,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,02,02,NA,U,
12344,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,02,03,NA,U,
12345,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,02,04,NA,U,
12346,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,02,05,NA,U,
12347,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,02,06,NA,U,
12348,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,02,07,NA,U,
12349,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,02,08,NA,U,
12350,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,02,09,NA,U,
12351,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,02,10,NA,U,
12352,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,02,11,NA,U,
12353,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,02,12,NA,U,
12354,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,02,13,NA,U,
12355,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,02,14,NA,U,
12356,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,02,15,NA,U,
12357,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,02,16,NA,U,
12358,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,02,17,NA,U,
12359,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,02,18,NA,U,
12360,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,02,19,NA,U,
12361,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,02,20,NA,U,
12362,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,02,21,NA,U,
12363,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,02,22,NA,U,
12364,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,02,23,NA,U,
12365,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,02,24,NA,U,
12366,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,03,01,NA,U,
12367,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,03,02,NA,U,
12368,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,03,03,NA,U,
12369,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,03,04,NA,U,
12370,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,03,05,NA,U,
12371,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,03,06,NA,U,
12372,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,03,07,NA,U,
12373,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,03,08,NA,U,
12374,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,03,09,NA,U,
12375,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,03,10,NA,U,
12376,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,03,11,NA,U,
12377,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,03,12,NA,U,
12378,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,03,13,NA,U,
12379,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,03,14,NA,U,
12380,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,03,15,NA,U,
12381,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,03,16,NA,U,
12382,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,03,17,NA,U,
12383,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,03,18,NA,U,
12384,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,03,19,NA,U,
12385,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,03,20,NA,U,
12386,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,03,21,NA,U,
12387,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,03,22,NA,U,
12388,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,03,23,NA,U,
12389,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,04,01,NA,U,
12390,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,04,02,NA,U,
12391,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,04,03,NA,U,
12392,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,04,04,NA,U,
12393,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,04,05,NA,U,
12394,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,04,06,NA,U,
12395,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,04,07,NA,U,
12396,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,04,08,NA,U,
12397,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,04,09,NA,U,
12398,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,04,10,NA,U,
12399,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,04,11,NA,U,
12400,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,04,12,NA,U,
12401,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,04,13,NA,U,
12402,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,04,14,NA,U,
12403,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,04,15,NA,U,
12404,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,04,16,NA,U,
12405,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,04,17,NA,U,
12406,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,04,18,NA,U,
12407,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,04,19,NA,U,
12408,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,04,20,NA,U,
12409,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,04,21,NA,U,
12410,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,05,01,NA,U,
12411,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,05,02,NA,U,
12412,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,05,03,NA,U,
12413,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,05,04,NA,U,
12414,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,05,05,NA,U,
12415,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,05,06,NA,U,
12416,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,05,07,NA,U,
12417,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,05,08,NA,U,
12418,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,05,09,NA,U,
12419,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,05,10,NA,U,
12420,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,05,11,NA,U,
12421,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,05,12,NA,U,
12422,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,05,13,NA,U,
12423,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,05,14,NA,U,
12424,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,05,15,NA,U,
12425,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,05,16,NA,U,
12426,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,05,17,NA,U,
12427,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,05,18,NA,U,
12428,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,05,19,NA,U,
12429,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,05,20,NA,U,
12430,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,05,21,NA,U,
12431,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,05,22,NA,U,
12432,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,05,23,NA,U,
12433,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,05,24,NA,U,
12434,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,06,01,NA,U,
12435,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,06,02,NA,U,
12436,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,06,03,NA,U,
12437,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,06,04,NA,U,
12438,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,06,05,NA,U,
12439,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,06,06,NA,U,
12440,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,06,07,NA,U,
12441,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,06,08,NA,U,
12442,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,06,09,NA,U,
12443,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,06,10,NA,U,
12444,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,06,11,NA,U,
12445,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,06,12,NA,U,
12446,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,06,13,NA,U,
12447,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,06,14,NA,U,
12448,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,06,15,NA,U,
12449,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,06,16,NA,U,
12450,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,06,17,NA,U,
12451,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,06,18,NA,U,
12452,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,06,19,NA,U,
12453,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,06,20,NA,U,
12454,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,06,21,NA,U,
12455,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,06,22,NA,U,
12456,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,06,23,NA,U,
12457,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,07,01,NA,U,
12458,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,07,02,NA,U,
12459,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,07,03,NA,U,
12460,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,07,04,NA,U,
12461,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,07,05,NA,U,
12462,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,07,06,NA,U,
12463,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,07,07,NA,U,
12464,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,07,08,NA,U,
12465,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,07,09,NA,U,
12466,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,07,10,NA,U,
12467,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,07,11,NA,U,
12468,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,07,12,NA,U,
12469,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,07,13,NA,U,
12470,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,07,14,NA,U,
12471,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,07,15,NA,U,
12472,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,08,01,NA,U,
12473,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,08,02,NA,U,
12474,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,08,03,NA,U,
12475,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,08,04,NA,U,
12476,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,08,05,NA,U,
12477,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,08,06,NA,U,
12478,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,08,07,NA,U,
12479,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,08,08,NA,U,
12480,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,08,09,NA,U,
12481,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,08,10,NA,U,
12482,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,08,11,NA,U,
12483,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,08,12,NA,U,
12484,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,08,13,NA,U,
12485,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,08,14,NA,U,
12486,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,08,15,NA,U,
12487,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,08,16,NA,U,
12488,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,08,17,NA,U,
12489,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,08,18,NA,U,
12490,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,08,19,NA,U,
12491,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,08,20,NA,U,
12492,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,08,21,NA,U,
12493,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,08,22,NA,U,
12494,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,08,23,NA,U,
12495,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,09,01,NA,U,
12496,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,09,02,NA,U,
12497,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,09,03,NA,U,
12498,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,09,04,NA,U,
12499,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,09,05,NA,U,
12500,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,09,06,NA,U,
12501,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,09,07,NA,U,
12502,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,09,08,NA,U,
12503,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,09,09,NA,U,
12504,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,09,10,NA,U,
12505,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,09,11,NA,U,
12506,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,09,12,NA,U,
12507,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,09,13,NA,U,
12508,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,09,14,NA,U,
12509,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,09,15,NA,U,
12510,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,09,16,NA,U,
12511,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,09,17,NA,U,
12512,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,10,01,NA,U,
12513,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,10,02,NA,U,
12514,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,10,03,NA,U,
12515,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,10,04,NA,U,
12516,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,10,05,NA,U,
12517,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,10,06,NA,U,
12518,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,10,07,NA,U,
12519,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,10,08,NA,U,
12520,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,10,09,NA,U,
12521,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,10,10,NA,U,
12522,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,10,11,NA,U,
12523,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,10,12,NA,U,
12524,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,10,13,NA,U,
12525,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,10,14,NA,U,
12526,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,10,15,NA,U,
12527,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,10,16,NA,U,
12528,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,10,17,NA,U,
12529,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,10,18,NA,U,
12530,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,10,19,NA,U,
12531,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,10,20,NA,U,
12532,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,10,21,NA,U,
12533,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,11,01,NA,U,
12534,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,11,02,NA,U,
12535,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,11,03,NA,U,
12536,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,11,04,NA,U,
12537,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,11,05,NA,U,
12538,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,11,06,NA,U,
12539,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,11,07,NA,U,
12540,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,11,08,NA,U,
12541,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,11,10,NA,U,
12542,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,11,11,NA,U,
12543,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,11,12,NA,U,
12544,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,11,13,NA,U,
12545,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,11,14,NA,U,
12546,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,12,01,NA,U,
12547,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,12,02,NA,U,
12548,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,12,03,NA,U,
12549,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,12,04,NA,U,
12550,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,12,05,NA,U,
12551,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,12,06,NA,U,
12552,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,12,07,NA,U,
12553,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,12,10,NA,U,
12554,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,12,11,NA,U,
12555,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,12,12,NA,U,
12556,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,13,01,NA,U,
12557,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,13,02,NA,U,
12558,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,13,03,NA,U,
12559,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,13,04,NA,U,
12560,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,13,05,NA,U,
12561,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,13,06,NA,U,
12562,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,13,07,NA,U,
12563,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,14,01,NA,U,
12564,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,14,02,NA,U,
12565,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,14,03,NA,U,
12566,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,14,04,NA,U,
12567,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,14,05,NA,U,
12568,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,14,06,NA,U,
12569,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,14,07,NA,U,
12570,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,14,08,NA,U,
12571,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,14,09,NA,U,
12572,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,14,10,NA,U,
12573,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,14,11,NA,U,
12574,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,14,12,NA,U,
12575,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,14,13,NA,U,
12576,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,14,14,NA,U,
12577,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,14,15,NA,U,
12578,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,14,16,NA,U,
12579,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,14,17,NA,U,
12580,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,15,01,NA,U,
12581,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,15,02,NA,U,
12582,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,15,03,NA,U,
12583,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,15,04,NA,U,
12584,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,15,05,NA,U,
12585,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,15,06,NA,U,
12586,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,15,07,NA,U,
12587,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,15,08,NA,U,
12588,06,Gran Paraná,0016,Gran Paraná,30,Entre Ríos,084,(30084160) Paraná,15,09,NA,U,
